Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
MukiavelicK,867853565,86,5,81,6466,Shaak Ti G6 2* Fives G1 5* Rex G1 5* Echo (501st) G1 4* ARC Trooper G0 0*
Ricklav,453915624,64,25,39,68837,Shaak Ti R3 Fives R3 Rex G11 Echo (501st) G8 ARC Trooper G0 0*
Hunabo Taduro,143746281,81,2,79,15895,Shaak Ti G1 2* Fives G10 Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Siul Sid,362514625,37,0,37,90244,Shaak Ti R3 Fives G11 Rex G12 Echo (501st) G9 ARC Trooper G5
Eckle Merasska,172764114,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Alucard,134785149,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
NiVeLaDoR,211316321,90,1,89,687,Shaak Ti G0 0* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
CHACAL GOODMAN,934933179,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
obamawan,291793574,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Sherveen Muschifurche,954444443,67,0,67,34581,Shaak Ti G1 4* Fives G8 Rex G7 Echo (501st) G7 ARC Trooper G0 0*
Yoyo,755233751,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
AnySoloPerson,166316245,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
sinizdi,241442966,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Trufra Cadav,529144446,64,0,64,39356,Shaak Ti G0 0* Fives G10 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
raven85pt,827674487,90,3,87,1197,Shaak Ti G0 0* Fives G3 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Zen with Ukraine,594342513,0,0,0,153241,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Wes Terallo,266466168,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
PropsLEE,415758175,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
KingPita123,944289675,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Himalia Covell,498791728,82,0,82,10887,Shaak Ti G0 0* Fives G8 Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
DsSimon,344436732,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
DHC,652945324,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
pernicha,159557176,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Cardo,288272799,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Yordish,541861938,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Rafiti,726437563,0,0,0,138860,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Alistair,166755416,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Joao,758836424,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
silverhunter22,674537854,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Tantema Garnik,337714383,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Tiago,416565611,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Zezé Camarão,917561973,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Zalandas Gosular,154163139,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Comandante Rex,713357364,83,0,83,4972,Shaak Ti G0 0* Fives G5 4* Rex G0 0* Echo (501st) G2 3* ARC Trooper G0 0*
