Player,Ally Code,Current Gear Needed,Team
constante,364761588,4,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R6 Skiff Guard (Lando Calrissian) R5 Boba
constante,364761588,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
constante,364761588,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
constante,364761588,6,L1 Jawas: Nebit G10 Jawa Engineer G11 Jawa Scavenger G10 Dathcha G11 Jawa
MINIG3n3ra1K3n0biTW,972443237,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
MINIG3n3ra1K3n0biTW,972443237,2,L1 Old Republic: JKR BS Jolee G11 Mission G11 Zaalbar
MINIG3n3ra1K3n0biTW,972443237,2,L2 BH: Boba Jango Cad The Mandalorian G12 Greedo
MINIG3n3ra1K3n0biTW,972443237,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Sphy,893376834,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Sphy,893376834,3,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G13
Sphy,893376834,10,L1 Jawas: Nebit G8 Jawa Engineer G10 Jawa Scavenger G9 Dathcha G11 Jawa
Sphy,893376834,1,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G7
Sphy,893376834,8,L0 Tuskens: Tusken Chieftain G1 Tusken Raider Tusken Shaman Tusken Warrior G7 3* URoRRuR'R'R
Wolfwink,638528697,8,L5 Jabba: Jabba R5 Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Wolfwink,638528697,1,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G11 Armorer
Wolfwink,638528697,6,L2 Old Republic: JKR BS G13 Jolee G13 Mission G12 Zaalbar G12
Wolfwink,638528697,1,L1 Jawas: Nebit Jawa Engineer Jawa Scavenger Dathcha G11 Jawa
Blindsurgeon,518773864,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Blindsurgeon,518773864,7,L5 Maul: Maul The Mandalorian (Beskar Armor) R5 Bo-Katan R5 Canderous R6 Armorer R5
Blindsurgeon,518773864,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Blindsurgeon,518773864,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior G7 3* URoRRuR'R'R
Blindsurgeon,518773864,2,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha G7 Jawa
TalonZek,864636643,4,L1 Maul: Maul Sabine Bo-Katan Canderous Armorer G8
TalonZek,864636643,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
TalonZek,864636643,1,L2 BH: Boba Jango Cad The Mandalorian Embo G13
TalonZek,864636643,7,L1 Tuskens: Tusken Chieftain G9 Tusken Raider Tusken Shaman G11 Tusken Warrior G9 URoRRuR'R'R
TalonZek,864636643,3,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger Dathcha G11 Jawa
J84Raven,274336351,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
J84Raven,274336351,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
J84Raven,274336351,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
J84Raven,274336351,14,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G9 Dathcha G8 Jawa
J84Raven,274336351,14,L0 Tuskens: Tusken Chieftain G1 Tusken Raider Tusken Shaman Tusken Warrior G1 URoRRuR'R'R
Jakav6,731665414,8,L5 Jabba: Jabba R5 Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Jakav6,731665414,13,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G8 Dathcha G10 Jawa
Jakav6,731665414,12,L1 Carth: Carth Onasi G8 Mission G9 6* Zaalbar G11 6* Canderous G11 6* T3-M4 G9 6*
Jakav6,731665414,2,L0 Tuskens: Tusken Chieftain G7 3* Tusken Raider Tusken Shaman G7 Tusken Warrior 3* URoRRuR'R'R
Jumbelina,496186941,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Jumbelina,496186941,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
Jumbelina,496186941,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Jumbelina,496186941,12,L1 Jawas: Nebit G8 Jawa Engineer G8 Jawa Scavenger G8 Dathcha Jawa
Jumbelina,496186941,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
NergalAbsu,418887294,5,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G11 Armorer G8 6*
NergalAbsu,418887294,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
NergalAbsu,418887294,2,L2 BH: Boba Jango Cad The Mandalorian G12 Greedo
NergalAbsu,418887294,6,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger G10 Dathcha G10 Jawa
NergalAbsu,418887294,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
thetitmaster,747132696,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
thetitmaster,747132696,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
thetitmaster,747132696,19,L1 Jawas: Nebit G8 Jawa Engineer G8 Jawa Scavenger G8 Dathcha G9 Jawa G8
thetitmaster,747132696,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R 6*
Pattyoneel,338159234,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Pattyoneel,338159234,2,L1 BH: Boba Jango Cad The Mandalorian G10 Greedo
Pattyoneel,338159234,3,L1 Jawas: Nebit Jawa Engineer Jawa Scavenger G10 Dathcha G11 Jawa
Pattyoneel,338159234,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman G7 Tusken Warrior 5* URoRRuR'R'R
Puddin,656144574,3,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Puddin,656144574,4,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous R5 Armorer R5
Puddin,656144574,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Puddin,656144574,10,L5 Tuskens: Tusken Chieftain R5 Tusken Raider R5 Tusken Shaman R5 Tusken Warrior R5 URoRRuR'R'R R5
Puddin,656144574,10,L1 Jawas: Nebit G9 Jawa Engineer G10 Jawa Scavenger G10 Dathcha G9 Jawa
decimer,311687341,3,L5 Old Republic: JKR BS Jolee Mission R6 Zaalbar R5
decimer,311687341,4,L2 BH: Boba Jango Cad G12 The Mandalorian G12 Greedo
decimer,311687341,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
decimer,311687341,1,L1 Tuskens: Tusken Chieftain G11 Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
B3ATNGU,133712933,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
B3ATNGU,133712933,4,L0 BH: Boba Jango G5 6* Cad The Mandalorian Greedo G7
B3ATNGU,133712933,3,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger Dathcha G7 Jawa G7 5*
Jairasha Arezno,493668729,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Jairasha Arezno,493668729,2,L2 BH: Boba G12 Jango Cad The Mandalorian Embo
Jairasha Arezno,493668729,9,L1 Jawas: Nebit G9 Jawa Engineer G10 Jawa Scavenger G9 Dathcha G11 Jawa
Jairasha Arezno,493668729,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Fishetti,261211535,4,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Fishetti,261211535,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Fishetti,261211535,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Fishetti,261211535,6,L1 Tuskens: Tusken Chieftain G9 Tusken Raider Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
Fishetti,261211535,7,L1 Jawas: Nebit Jawa Engineer G10 Jawa Scavenger G9 Dathcha G10 Jawa
DarkPickle,746347689,12,L1 BH: Boba G11 Jango G11 Cad G8 5* The Mandalorian G10 Greedo G8 6*
DarkPickle,746347689,3,L0 Jawas: Nebit G7 Jawa Engineer 6* Jawa Scavenger G6 6* Dathcha 5* Jawa 3*
BingoTheGringo,793972541,8,L5 Maul: Maul The Mandalorian (Beskar Armor) R5 Bo-Katan R5 Canderous R5 Armorer R5
BingoTheGringo,793972541,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
BingoTheGringo,793972541,6,L5 BH: Boba Jango Cad R5 The Mandalorian R5 Embo R5
BingoTheGringo,793972541,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
BingoTheGringo,793972541,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
KyloFinch,939517722,8,L5 Jabba: Jabba R5 Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
KyloFinch,939517722,5,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G11 Armorer G8
KyloFinch,939517722,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
KyloFinch,939517722,6,L1 Tuskens: Tusken Chieftain G10 Tusken Raider G11 Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
KyloFinch,939517722,11,L1 Jawas: Nebit G8 Jawa Engineer G10 Jawa Scavenger G9 Dathcha G10 Jawa
Frateo,657179331,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Frateo,657179331,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Frateo,657179331,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Frateo,657179331,5,L0 Tuskens: Tusken Chieftain 3* Tusken Raider G7 Tusken Shaman G4 Tusken Warrior 3* URoRRuR'R'R
Mos Eisley Marauder,848989831,10,L5 Maul: Maul R5 The Mandalorian (Beskar Armor) R5 Bo-Katan R5 Canderous R5 Armorer R5
Mos Eisley Marauder,848989831,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Mos Eisley Marauder,848989831,6,L5 BH: Boba Jango Cad R5 The Mandalorian R5 Embo R5
Buzzkill,171123476,3,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R6 Skiff Guard (Lando Calrissian) R6 Boba
Buzzkill,171123476,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Buzzkill,171123476,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Buzzkill,171123476,2,L1 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior G10 URoRRuR'R'R
Buzzkill,171123476,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Dragonman1818,182336686,1,L1 Maul: Maul Sabine Bo-Katan G11 Canderous Armorer
Dragonman1818,182336686,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Dragonman1818,182336686,8,L2 BH: Boba Jango G12 Cad G12 The Mandalorian G12 Embo G12
Dragonman1818,182336686,2,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha G7 Jawa
Darco Ren,277118468,2,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar
Darco Ren,277118468,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Darco Ren,277118468,4,L1 Tuskens: Tusken Chieftain G10 Tusken Raider G11 Tusken Shaman Tusken Warrior URoRRuR'R'R G11
Darco Ren,277118468,1,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G7
BigTLow,198244928,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
BigTLow,198244928,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
BigTLow,198244928,3,L2 Old Republic: JKR BS G13 Jolee Mission G13 Zaalbar G13
BigTLow,198244928,14,L1 Jawas: Nebit G8 Jawa Engineer G8 Jawa Scavenger G8 Dathcha G10 Jawa
Pepa Pig,271322622,4,L6 Jabba: Jabba R7 Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Pepa Pig,271322622,7,L5 Maul: Maul The Mandalorian (Beskar Armor) R5 Bo-Katan R5 Canderous R6 Armorer R5
Pepa Pig,271322622,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Pepa Pig,271322622,2,L3 Tuskens: Tusken Chieftain R1 Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
Pepa Pig,271322622,9,L0 Jawas: Nebit G5 Jawa Engineer G4 6* Jawa Scavenger G6 Dathcha Jawa
Romano Fafard,624477215,5,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Romano Fafard,624477215,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Romano Fafard,624477215,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Romano Fafard,624477215,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Romano Fafard,624477215,3,L1 Tuskens: Tusken Chieftain G9 6* Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
DarkHamburger,196298817,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
DarkHamburger,196298817,6,L5 Old Republic: JKR BS R5 Jolee R5 Mission R6 Zaalbar R6
DarkHamburger,196298817,6,L5 BH: Boba Jango Cad R5 The Mandalorian R5 Embo R5
DarkHamburger,196298817,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
DarkHamburger,196298817,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Congol,257649642,2,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar
Congol,257649642,4,L4 BH: Boba R3 Jango Cad The Mandalorian Greedo R3
Congol,257649642,8,L2 Jawas: Nebit G12 Jawa Engineer G13 Jawa Scavenger G13 Dathcha G12 Jawa G12
Congol,257649642,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior G7 3* URoRRuR'R'R 6*
Lurk skywalter,493145999,3,L1 Jabba: Jabba G9 Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) Boba
Lurk skywalter,493145999,8,L1 Maul: Maul G9 Sabine G11 Bo-Katan Canderous Armorer G8
Lurk skywalter,493145999,4,L2 Old Republic: JKR BS G12 Jolee Mission Zaalbar G12
Lurk skywalter,493145999,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Lurk skywalter,493145999,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
Beka12,629165259,9,L1 Old Republic: JKR BS Jolee G8 Mission G8 Zaalbar G11
Beka12,629165259,4,L2 BH: Boba Jango Cad G12 The Mandalorian Greedo G12
Beka12,629165259,8,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger G8 Dathcha G11 Jawa G11
Beka12,629165259,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 5* URoRRuR'R'R
HIT,186774711,7,L5 Jabba: Jabba R6 Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
HIT,186774711,4,L1 Maul: Maul Sabine Bo-Katan Canderous Armorer G8
HIT,186774711,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
HIT,186774711,1,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger Dathcha Jawa
HIT,186774711,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Vaexqua Grupen,736141127,2,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar
Vaexqua Grupen,736141127,2,L3 BH: Boba Jango R1 Cad The Mandalorian Embo
